distance_plan_m,easting_epsg25832,northing_epsg25832,raw_dgm_nhn_m,model_nhn_m,bridge_estimated
13741.19141,357976.25997,5582187.17992,582.27841,582.28161,0.00000
13743.19129,357977.51208,5582185.61996,582.10201,582.10850,0.00000
13745.19117,357978.76031,5582184.05622,581.94417,581.94219,0.00000
13747.19106,357980.00503,5582182.48900,581.77386,581.78051,0.00000
13749.19094,357981.24659,5582180.91862,581.62562,581.62330,0.00000
13751.19082,357982.48537,5582179.34540,581.46620,581.46855,0.00000
13753.19070,357983.72172,5582177.76966,581.31184,581.31835,0.00000
13755.19059,357984.95601,5582176.19172,581.17542,581.17509,0.00000
13757.19047,357986.18860,5582174.61188,581.03421,581.03517,0.00000
13759.19035,357987.41985,5582173.03048,580.89757,580.89443,0.00000
13761.19023,357988.65014,5582171.44783,580.75471,580.74868,0.00000
13763.19011,357989.87982,5582169.86425,580.59175,580.59964,0.00000
13765.19000,357991.10926,5582168.28005,580.45580,580.45453,0.00000
13767.18988,357992.33881,5582166.69555,580.30828,580.31520,0.00000
13769.18976,357993.56885,5582165.11107,580.18204,580.18252,0.00000
13771.18964,357994.79974,5582163.52693,580.05159,580.05531,0.00000
13773.18953,357996.03184,5582161.94345,579.93291,579.93228,0.00000
13775.18941,357997.26551,5582160.36093,579.80610,579.81471,0.00000
13777.18929,357998.50111,5582158.77971,579.70521,579.70608,0.00000
13779.18917,357999.73902,5582157.20010,579.59600,579.60879,0.00000
13781.18906,358000.97960,5582155.62241,579.52317,579.52571,0.00000
13783.18894,358002.22320,5582154.04697,579.44872,579.45428,0.00000
13785.18882,358003.47019,5582152.47409,579.38701,579.39335,0.00000
13787.18870,358004.72094,5582150.90409,579.33754,579.34517,0.00000
13789.18858,358005.97580,5582149.33729,579.30403,579.31167,0.00000
13791.18847,358007.23515,5582147.77400,579.28442,579.29430,0.00000
13793.18835,358008.49935,5582146.21454,579.28854,579.29249,0.00000
13795.18823,358009.76875,5582144.65924,579.29594,579.30427,0.00000
13797.18811,358011.04368,5582143.10837,579.31969,579.33260,0.00000
13799.18800,358012.32330,5582141.56138,579.37620,579.37902,0.00000
13801.18788,358013.60551,5582140.01679,579.42952,579.43979,0.00000
13803.18776,358014.88814,5582138.47306,579.51221,579.51240,0.00000
13805.18764,358016.16900,5582136.92868,579.58827,579.59301,0.00000
13807.18753,358017.44595,5582135.38210,579.67507,579.68262,0.00000
13809.18741,358018.71679,5582133.83180,579.77862,579.78451,0.00000
13811.18729,358019.97937,5582132.27625,579.89485,579.89736,0.00000
13813.18717,358021.23152,5582130.71392,580.01259,580.02047,0.00000
13815.18705,358022.47106,5582129.14328,580.14422,580.15969,0.00000
13817.18694,358023.69582,5582127.56280,580.31989,580.31558,0.00000
13819.18682,358024.90364,5582125.97096,580.47056,580.48100,0.00000
13821.18670,358026.09234,5582124.36622,580.65048,580.65872,0.00000
13823.18658,358027.25975,5582122.74706,580.84955,580.84941,0.00000
13825.18647,358028.40371,5582121.11195,581.03874,581.04909,0.00000
13827.18635,358029.52204,5582119.45935,581.26390,581.25382,0.00000
13829.18623,358030.61257,5582117.78773,581.45345,581.45445,0.00000
13831.18611,358031.67321,5582116.09564,581.65445,581.64824,0.00000
13833.18600,358032.70371,5582114.38323,581.83941,581.83310,0.00000
13835.18588,358033.70587,5582112.65241,582.00937,582.00883,0.00000
13837.18576,358034.68157,5582110.90521,582.18136,582.18016,0.00000
13839.18564,358035.63270,5582109.14361,582.34879,582.35015,0.00000
13841.18553,358036.56107,5582107.36961,582.52383,582.51709,0.00000
13843.18541,358037.46537,5582105.58358,582.68256,582.67437,0.00000
13845.18529,358038.33972,5582103.78357,582.82119,582.82109,0.00000
13847.18517,358039.17786,5582101.96746,582.96046,582.96602,0.00000
13849.18505,358039.97355,5582100.13312,583.11623,583.11405,0.00000
13851.18494,358040.72074,5582098.27850,583.26797,583.25752,0.00000
13853.18482,358041.41847,5582096.40404,583.39208,583.38854,0.00000
13855.18470,358042.07110,5582094.51268,583.51392,583.50852,0.00000
13857.18458,358042.68323,5582092.60750,583.62001,583.62255,0.00000
13859.18447,358043.25939,5582090.69154,583.73551,583.73642,0.00000
13861.18435,358043.80096,5582088.76631,583.85380,583.85150,0.00000
13863.18423,358044.30423,5582086.83079,583.95985,583.96970,0.00000
13865.18411,358044.76505,5582084.88377,584.09717,584.09326,0.00000
13867.18400,358045.17732,5582082.92443,584.22533,584.21051,0.00000
13869.18388,358045.52697,5582080.95366,584.31380,584.31102,0.00000
13871.18376,358045.79791,5582078.97279,584.40420,584.39852,0.00000
13873.18364,358045.97810,5582076.98324,584.48040,584.47698,0.00000
13875.18352,358046.08223,5582074.98696,584.54943,584.54900,0.00000
13877.18341,358046.13578,5582072.98616,584.62039,584.61674,0.00000
13879.18329,358046.16423,5582070.98304,584.68216,584.67884,0.00000
13881.18317,358046.18872,5582068.97964,584.73894,584.73413,0.00000
13883.18305,358046.20337,5582066.97716,584.77898,584.78636,0.00000
13885.18294,358046.19205,5582064.97645,584.84668,584.83909,0.00000
13887.18282,358046.13862,5582062.97837,584.88923,584.88678,0.00000
13889.18270,358046.02693,5582060.98377,584.93083,584.92660,0.00000
13891.18258,358045.84501,5582058.99345,584.96297,584.95855,0.00000
13893.18247,358045.60127,5582057.00790,584.98602,584.98281,0.00000
13895.18235,358045.31030,5582055.02752,585.00027,585.00267,0.00000
13897.18223,358044.98664,5582053.05270,585.02514,585.01999,0.00000
13899.18211,358044.64120,5582051.08307,585.03804,585.02986,0.00000
13901.18199,358044.27867,5582049.11694,585.02689,585.03289,0.00000
13903.18188,358043.90306,5582047.15249,585.03513,585.03777,0.00000
13905.18176,358043.51754,5582045.18819,585.05491,585.04178,0.00000
13907.18164,358043.10665,5582043.22889,585.02952,585.03965,0.00000
13909.18152,358042.63695,5582041.28561,585.04634,585.03531,0.00000
13911.18141,358042.07656,5582039.36890,585.02350,585.02485,0.00000
13913.18129,358041.42641,5582037.47923,585.01908,585.00287,0.00000
13915.18117,358040.71155,5582035.60967,584.96607,584.96561,0.00000
13917.18105,358039.95761,5582033.75309,584.92121,584.91920,0.00000
13919.18094,358039.18971,5582031.90255,584.86906,584.87091,0.00000
13921.18082,358038.41406,5582030.05761,584.82180,584.82414,0.00000
13923.18070,358037.61288,5582028.22605,584.78406,584.77645,0.00000
13925.18058,358036.76697,5582026.41611,584.72448,584.72092,0.00000
13927.18046,358035.86861,5582024.63099,584.66138,584.65536,0.00000
13929.18035,358034.92961,5582022.86519,584.58395,584.57984,0.00000
13931.18023,358033.96369,5582021.11237,584.49962,584.49502,0.00000
13933.18011,358032.98459,5582019.36619,584.40506,584.40287,0.00000
13935.17999,358032.00455,5582017.62099,584.30331,584.30874,0.00000
13937.17988,358031.02695,5582015.87510,584.22001,584.21621,0.00000
13939.17976,358030.05199,5582014.12834,584.12543,584.12049,0.00000
13941.17964,358029.07982,5582012.38051,584.01659,584.01922,0.00000
13943.17952,358028.11061,5582010.63140,583.92460,583.91146,0.00000
13945.17941,358027.14453,5582008.88083,583.79144,583.79394,0.00000
13947.17929,358026.18174,5582007.12861,583.67102,583.67297,0.00000
13949.17917,358025.22242,5582005.37453,583.55859,583.54954,0.00000
13951.17905,358024.26673,5582003.61840,583.42305,583.41744,0.00000
13953.17893,358023.31483,5582001.86003,583.26239,583.28507,0.00000
13955.17882,358022.36690,5582000.09923,583.18867,583.15310,0.00000
13957.17870,358021.42309,5581998.33579,582.99890,583.00003,0.00000
13959.17858,358020.48372,5581996.56951,582.82741,582.83544,0.00000
13961.17846,358019.54941,5581994.80018,582.67989,582.67393,0.00000
13963.17835,358018.62084,5581993.02757,582.51168,582.51013,0.00000
13965.17823,358017.69867,5581991.25146,582.34366,582.34170,0.00000
13967.17811,358016.78358,5581989.47163,582.16743,582.17183,0.00000
13969.17799,358015.87625,5581987.68784,582.01197,581.99890,0.00000
13971.17788,358014.97736,5581985.89989,581.81304,581.81826,0.00000
13973.17776,358014.08757,5581984.10754,581.63865,581.63425,0.00000
13975.17764,358013.20757,5581982.31057,581.44661,581.44815,0.00000
13977.17752,358012.33802,5581980.50876,581.26775,581.25521,0.00000
13979.17741,358011.47960,5581978.70189,581.05401,581.04865,0.00000
13981.17729,358010.63299,5581976.88973,580.83016,580.83151,0.00000
13983.17717,358009.79886,5581975.07206,580.61480,580.60982,0.00000
13985.17705,358008.97789,5581973.24865,580.38491,580.38299,0.00000
13987.17693,358008.17075,5581971.41929,580.15224,580.15108,0.00000
13989.17682,358007.37811,5581969.58375,579.92096,579.91392,0.00000
13991.17670,358006.60053,5581967.74185,579.66487,579.67398,0.00000
13993.17658,358005.83754,5581965.89383,579.43985,579.43851,0.00000
13995.17646,358005.08809,5581964.04016,579.20387,579.20702,0.00000
13997.17635,358004.35117,5581962.18128,578.98232,578.97511,0.00000
13999.17623,358003.62575,5581960.31767,578.73471,578.74101,0.00000
14001.17611,358002.91079,5581958.44977,578.50947,578.50806,0.00000
14003.17599,358002.20528,5581956.57805,578.28311,578.27176,0.00000
14005.17588,358001.50817,5581954.70296,578.01642,578.03160,0.00000
14007.17576,358000.81845,5581952.82496,577.80412,577.79579,0.00000
14009.17564,358000.13508,5581950.94451,577.55890,577.55925,0.00000
14011.17552,357999.45703,5581949.06207,577.32007,577.32002,0.00000
14013.17540,357998.78328,5581947.17810,577.07790,577.08191,0.00000
14015.17529,357998.11280,5581945.29306,576.85230,576.84334,0.00000
14017.17517,357997.44456,5581943.40740,576.59676,576.60061,0.00000
14019.17505,357996.77763,5581941.52152,576.35446,576.35981,0.00000
14021.17493,357996.11159,5581939.63557,576.12603,576.12431,0.00000
14023.17482,357995.44614,5581937.74960,575.89203,575.88776,0.00000
14025.17470,357994.78096,5581935.86368,575.64885,575.64465,0.00000
14027.17458,357994.11575,5581933.97788,575.39524,575.39497,0.00000
14029.17446,357993.45022,5581932.09226,575.14630,575.13976,0.00000
14031.17435,357992.78405,5581930.20689,574.87630,574.88035,0.00000
14033.17423,357992.11695,5581928.32183,574.61946,574.62350,0.00000
14035.17411,357991.44861,5581926.43714,574.37180,574.37278,0.00000
14037.17399,357990.77873,5581924.55290,574.12230,574.12697,0.00000
14039.17387,357990.10701,5581922.66917,573.89105,573.88147,0.00000
14041.17376,357989.43314,5581920.78601,573.62958,573.62989,0.00000
14043.17364,357988.75682,5581918.90348,573.37109,573.37722,0.00000
14045.17352,357988.07821,5581917.02152,573.12925,573.13113,0.00000
14047.17340,357987.39996,5581915.13931,572.88647,572.89309,0.00000
14049.17329,357986.72553,5581913.25578,572.66204,572.66222,0.00000
14051.17317,357986.05840,5581911.36988,572.43767,572.43266,0.00000
14053.17305,357985.40203,5581909.48055,572.19591,572.20046,0.00000
14055.17293,357984.75989,5581907.58672,571.97674,571.96483,0.00000
14057.17282,357984.13545,5581905.68733,571.71352,571.72570,0.00000
14059.17270,357983.53217,5581903.78133,571.49641,571.48850,0.00000
14061.17258,357982.95268,5581901.86791,571.24834,571.25108,0.00000
14063.17246,357982.39508,5581899.94771,571.00862,571.01666,0.00000
14065.17234,357981.85598,5581898.02182,570.79332,570.78838,0.00000
14067.17223,357981.33199,5581896.09133,570.55736,570.56140,0.00000
14069.17211,357980.81973,5581894.15735,570.33824,570.33429,0.00000
14071.17199,357980.31612,5581892.22090,570.10468,570.10671,0.00000
14073.17187,357979.82872,5581890.28060,569.87452,569.88430,0.00000
14075.17176,357979.37781,5581888.33219,569.66932,569.67293,0.00000
14077.17164,357978.98441,5581886.37124,569.47551,569.46615,0.00000
14079.17152,357978.66432,5581884.39557,569.24369,569.26045,0.00000
14081.17140,357978.42048,5581882.40846,569.07301,569.05917,0.00000
14083.17129,357978.25388,5581880.41402,568.85185,568.85353,0.00000
14085.17117,357978.16464,5581878.41623,568.64431,568.64336,0.00000
14087.17105,357978.13674,5581876.41646,568.43016,568.43495,0.00000
14089.17093,357978.14487,5581874.41430,568.22811,568.23309,0.00000
14091.17081,357978.20740,5581872.41384,568.03798,568.03775,0.00000
14093.17070,357978.36572,5581870.42157,567.84752,567.84263,0.00000
14095.17058,357978.64619,5581868.44248,567.64174,567.64446,0.00000
14097.17046,357979.02325,5581866.47645,567.44646,567.44727,0.00000
14099.17034,357979.46029,5581864.52228,567.24713,567.25670,0.00000
14101.17023,357979.93155,5581862.57909,567.07422,567.07655,0.00000
14103.17011,357980.44776,5581860.64723,566.90459,566.90196,0.00000
14105.16999,357981.02779,5581858.72822,566.72684,566.72644,0.00000
14107.16987,357981.69730,5581856.83723,566.54852,566.54944,0.00000
14109.16976,357982.48725,5581855.00005,566.37634,566.36919,0.00000
14111.16964,357983.42501,5581853.24031,566.18546,566.17984,0.00000
14113.16952,357984.48892,5581851.54954,565.98368,565.98040,0.00000
14115.16940,357985.62260,5581849.89649,565.77338,565.77646,0.00000
14117.16929,357986.76892,5581848.24943,565.57184,565.57493,0.00000
14119.16917,357987.88921,5581846.58783,565.37848,565.37673,0.00000
14121.16905,357989.00256,5581844.92613,565.17887,565.17856,0.00000
14123.16893,357990.13935,5581843.28565,564.97832,564.98007,0.00000
14125.16881,357991.32560,5581841.68453,564.78463,564.78093,0.00000
14127.16870,357992.56294,5581840.12334,564.58113,564.57725,0.00000
14129.16858,357993.84451,5581838.59649,564.36907,564.36794,0.00000
14131.16846,357995.16342,5581837.09842,564.15301,564.15693,0.00000
14133.16834,357996.51282,5581835.62355,563.95340,563.94449,0.00000
14135.16823,357997.88582,5581834.16630,563.72524,563.72622,0.00000
14137.16811,357999.27555,5581832.72110,563.50405,563.50539,0.00000
14139.16799,358000.67513,5581831.28236,563.28558,563.28596,0.00000
14141.16787,358002.07770,5581829.84451,563.06790,563.06731,0.00000
14143.16776,358003.47637,5581828.40198,562.84863,562.84835,0.00000
14145.16764,358004.86428,5581826.94918,562.62763,562.62947,0.00000
14147.16752,358006.23504,5581825.48100,562.41503,562.40924,0.00000
14149.16740,358007.58947,5581823.99880,562.18513,562.18423,0.00000
14151.16728,358008.93379,5581822.50888,561.95410,561.95609,0.00000
14153.16717,358010.27436,5581821.01765,561.73451,561.72479,0.00000
14155.16705,358011.61753,5581819.53150,561.48058,561.48958,0.00000
14157.16693,358012.96965,5581818.05684,561.26087,561.25570,0.00000
14159.16681,358014.33708,5581816.60009,561.01911,561.02210,0.00000
14161.16670,358015.72618,5581815.16764,560.79214,560.78681,0.00000
14163.16658,358017.14330,5581813.76589,560.54585,560.54930,0.00000
14165.16646,358018.59479,5581812.40127,560.31387,560.31066,0.00000
14167.16634,358020.08584,5581811.07896,560.07361,560.06738,0.00000
14169.16623,358021.61425,5581809.79674,559.81714,559.81669,0.00000
14171.16611,358023.17508,5581808.54955,559.56307,559.56232,0.00000
14173.16599,358024.76334,5581807.33230,559.30323,559.30940,0.00000
14175.16587,358026.37405,5581806.13994,559.06523,559.05874,0.00000
14177.16575,358028.00225,5581804.96740,558.80405,558.80558,0.00000
14179.16564,358029.64296,5581803.80959,558.55326,558.54950,0.00000
14181.16552,358031.29172,5581802.66219,558.28703,558.29325,0.00000
14183.16540,358032.94859,5581801.52715,558.04223,558.04055,0.00000
14185.16528,358034.61588,5581800.40958,557.78572,557.79239,0.00000
14187.16517,358036.29591,5581799.31463,557.54987,557.54921,0.00000
14189.16505,358037.99101,5581798.24745,557.31240,557.30522,0.00000
14191.16493,358039.70353,5581797.21317,557.05297,557.05627,0.00000
14193.16481,358041.43577,5581796.21696,556.80633,556.80695,0.00000
14195.16470,358043.19008,5581795.26394,556.56103,556.55859,0.00000
14197.16458,358044.96879,5581794.35927,556.30511,556.31084,0.00000
14199.16446,358046.77396,5581793.50760,556.07138,556.06345,0.00000
14201.16434,358048.60422,5581792.70714,555.81045,555.81328,0.00000
14203.16422,358050.45581,5581791.95161,555.55714,555.56632,0.00000
14205.16411,358052.32490,5581791.23464,555.33196,555.32627,0.00000
14207.16399,358054.20768,5581790.54987,555.08315,555.08806,0.00000
14209.16387,358056.10034,5581789.89091,554.85179,554.85306,0.00000
14211.16375,358057.99908,5581789.25146,554.61756,554.62471,0.00000
14213.16364,358059.90203,5581788.62944,554.40477,554.40356,0.00000
14215.16352,358061.81056,5581788.02995,554.18195,554.18770,0.00000
14217.16340,358063.72633,5581787.45876,553.97657,553.97761,0.00000
14219.16328,358065.65103,5581786.92163,553.76954,553.77302,0.00000
14221.16317,358067.58580,5581786.42252,553.57140,553.57380,0.00000
14223.16305,358069.52969,5581785.95800,553.37692,553.37980,0.00000
14225.16293,358071.48121,5581785.52276,553.19142,553.18889,0.00000
14227.16281,358073.43888,5581785.11150,552.99387,553.00019,0.00000
14229.16269,358075.40120,5581784.71891,552.81692,552.81596,0.00000
14231.16258,358077.36669,5581784.33968,552.63178,552.63571,0.00000
14233.16246,358079.33385,5581783.96852,552.45912,552.45886,0.00000
14235.16234,358081.30121,5581783.60011,552.28328,552.28430,0.00000
14237.16222,358083.26733,5581783.22937,552.10903,552.11228,0.00000
14239.16211,358085.23181,5581782.85436,551.94459,551.94322,0.00000
14241.16199,358087.19499,5581782.47562,551.77300,551.77592,0.00000
14243.16187,358089.15726,5581782.09372,551.61116,551.61007,0.00000
14245.16175,358091.11900,5581781.70924,551.44674,551.44315,0.00000
14247.16164,358093.08058,5581781.32279,551.26912,551.27569,0.00000
14249.16152,358095.04238,5581780.93492,551.11293,551.11154,0.00000
14251.16140,358097.00478,5581780.54624,550.95191,550.94692,0.00000
14253.16128,358098.96816,5581780.15733,550.77501,550.77958,0.00000
14255.16116,358100.93265,5581779.76812,550.61397,550.61369,0.00000
14257.16105,358102.89720,5581779.37545,550.45048,550.44817,0.00000
14259.16093,358104.86044,5581778.97530,550.28280,550.27757,0.00000
14261.16081,358106.82097,5581778.56362,550.10597,550.09636,0.00000
14263.16069,358108.77742,5581778.13637,549.90256,549.90399,0.00000
